rhoc M Mb R C kl_1 kl_2 kl_3 kl_4
0.000617085427135678 0.480926086506009 0.497603376258343 8.71413490725985 0.0551891945240994 0 0.0991344057428976 0.0261580655827006 0.00949196175974489
0.000641708542713568 0.516348609994317 0.535606389200697 8.66793908332073 0.0595699398704706 0 0.103470625137767 0.0277831913653286 0.010242310317298
0.000666331658291457 0.552413860184065 0.574499014591217 8.63192771154218 0.0639965809080404 0 0.107046174108298 0.0291420718319154 0.0108866710853897
0.000690954773869347 0.589006106069196 0.614160177409499 8.60345321684665 0.0684615922494758 0 0.109919615963658 0.0302627432870938 0.0114261110813132
0.000715577889447236 0.626013585168782 0.654476050348711 8.58096032647661 0.0729537908755053 0 0.112144183956895 0.0311450032337196 0.0118614982683343
0.000740201005025126 0.663329338779112 0.695348382303054 8.56310482997847 0.0774636480516822 0 0.11377638997393 0.0318313467230243 0.0121964462314878
0.000764824120603015 0.700851296534065 0.736656222348507 8.54891212517128 0.0819813429208718 0 0.114830086888561 0.0322966118218473 0.0124353730336463
0.000789447236180905 0.738482303659068 0.778322065600065 8.53676802037598 0.0865060760578737 0 0.115441588205351 0.0325961924026524 0.0125967877326211
0.000814070351758794 0.776130432295754 0.820228420958669 8.52709386779391 0.0910193372242718 0 0.115588588773077 0.0327195270260864 0.012672962039696
0.000838693467336683 0.813709498830181 0.862285793782608 8.52050390572187 0.0955001614732835 0 0.115255188235352 0.0326605252753691 0.012657145153466
0.000863316582914573 0.851140334978472 0.90441929350677 8.51251622948991 0.0999869265482123 0 0.114719808576773 0.0325291166703283 0.0126108445971482
0.000887939698492462 0.888349816393301 0.94653351876674 8.5057029392659 0.104441669634652 0 0.113868975721997 0.0322737969962947 0.0125031833291129
0.000912562814070352 0.925270389991651 0.988548358738554 8.50109529260339 0.108841314929937 0 0.112628326173269 0.031873798208724 0.0123252917749843
0.000937185929648241 0.961840018768803 1.03041104196841 8.49444505021645 0.113231648810807 0 0.111339942466936 0.0314531966736176 0.0121363131792373
0.000961809045226131 0.99800209864773 1.07202331099251 8.49053076867532 0.117542957659341 0 0.109656687749547 0.030887369479468 0.0118795158401663
