           rhoc              M             Mb              R              C             kl            lam
   6.586774e-03   1.805223e+00   2.001820e+00   5.620637e+00     3.2118e-01   7.095974e-03   1.384184e+00
   6.622525e-03   1.802305e+00   1.996901e+00   5.611450e+00     3.2118e-01   7.094855e-03   1.383840e+00
   6.676152e-03   1.797966e+00   1.989560e+00   5.601551e+00     3.2098e-01   7.070876e-03   1.383618e+00
   6.711904e-03   1.795098e+00   1.984650e+00   5.600052e+00     3.2055e-01   7.024279e-03   1.383663e+00
   6.729780e-03   1.793671e+00   1.982284e+00   5.591262e+00     3.2080e-01   7.051960e-03   1.383736e+00
   6.765531e-03   1.790833e+00   1.977436e+00   5.590045e+00     3.2036e-01   7.005298e-03   1.384001e+00
   6.801283e-03   1.788015e+00   1.972695e+00   5.580493e+00     3.2040e-01   7.012090e-03   1.384405e+00
   6.819158e-03   1.786613e+00   1.970302e+00   5.580059e+00     3.2018e-01   6.988656e-03   1.384661e+00
   6.872786e-03   1.782439e+00   1.963247e+00   5.570075e+00     3.2000e-01   6.974408e-03   1.385634e+00
   6.890661e-03   1.781057e+00   1.960964e+00   5.561509e+00     3.2025e-01   7.003049e-03   1.386023e+00
   6.926413e-03   1.778309e+00   1.956273e+00   5.560096e+00     3.1983e-01   6.962484e-03   1.386912e+00
   6.944289e-03   1.776942e+00   1.954023e+00   5.551900e+00     3.2006e-01   6.989565e-03   1.387397e+00
   6.980040e-03   1.774224e+00   1.949383e+00   5.550235e+00     3.1967e-01   6.952123e-03   1.388485e+00
   7.051543e-03   1.768847e+00   1.940296e+00   5.540005e+00     3.1929e-01   6.923532e-03   1.391028e+00
   7.069419e-03   1.767515e+00   1.938109e+00   5.531628e+00     3.1953e-01   6.953432e-03   1.391737e+00
   7.087295e-03   1.766188e+00   1.935850e+00   5.530797e+00     3.1934e-01   6.936305e-03   1.392485e+00
   7.123046e-03   1.763550e+00   1.931434e+00   5.522202e+00     3.1936e-01   6.946221e-03   1.394056e+00
   7.140922e-03   1.762238e+00   1.929196e+00   5.521032e+00     3.1919e-01   6.931932e-03   1.394897e+00
   7.212425e-03   1.757040e+00   1.920429e+00   5.510755e+00     3.1884e-01   6.912166e-03   1.398526e+00
   7.230301e-03   1.755753e+00   1.918232e+00   5.510111e+00     3.1864e-01   6.895740e-03   1.399506e+00
   7.266052e-03   1.753193e+00   1.913967e+00   5.501297e+00     3.1869e-01   6.910697e-03   1.401546e+00
   7.283928e-03   1.751921e+00   1.911799e+00   5.500483e+00     3.1850e-01   6.895989e-03   1.402611e+00
   7.301804e-03   1.750653e+00   1.909645e+00   5.500090e+00     3.1830e-01   6.878884e-03   1.403702e+00
   7.319679e-03   1.749391e+00   1.907583e+00   5.492058e+00     3.1853e-01   6.909844e-03   1.404813e+00
   7.337555e-03   1.748133e+00   1.905440e+00   5.490929e+00     3.1837e-01   6.897770e-03   1.405964e+00
   7.355431e-03   1.746880e+00   1.903309e+00   5.490288e+00     3.1818e-01   6.882841e-03   1.407137e+00
   7.391182e-03   1.744390e+00   1.899168e+00   5.481899e+00     3.1821e-01   6.898194e-03   1.409554e+00
   7.426934e-03   1.741918e+00   1.894964e+00   5.480237e+00     3.1785e-01   6.872202e-03   1.412089e+00
   7.462685e-03   1.739467e+00   1.890894e+00   5.471928e+00     3.1789e-01   6.888722e-03   1.414714e+00
   7.480561e-03   1.738248e+00   1.888825e+00   5.470982e+00     3.1772e-01   6.877166e-03   1.416073e+00
   7.516313e-03   1.735826e+00   1.884714e+00   5.470037e+00     3.1733e-01   6.848719e-03   1.418859e+00
