           rhoc              M             Mb              R              C             kl            lam
   5.907495e-03   2.179601e+00   2.285537e+00   6.900490e+00     3.1586e-01   7.326936e-03   1.553622e+00
   5.925371e-03   2.178473e+00   2.283670e+00   6.900300e+00     3.1571e-01   7.332423e-03   1.558603e+00
   5.943246e-03   2.177355e+00   2.281821e+00   6.900183e+00     3.1555e-01   7.337643e-03   1.563587e+00
   5.961122e-03   2.176249e+00   2.279994e+00   6.900091e+00     3.1539e-01   7.342846e-03   1.568572e+00
   5.978998e-03   2.175154e+00   2.278188e+00   6.900029e+00     3.1524e-01   7.348012e-03   1.573559e+00
   5.996874e-03   2.174070e+00   2.276459e+00   6.892686e+00     3.1542e-01   7.391642e-03   1.578425e+00
   6.014749e-03   2.172998e+00   2.274691e+00   6.892302e+00     3.1528e-01   7.398838e-03   1.583425e+00
   6.032625e-03   2.171936e+00   2.272944e+00   6.891996e+00     3.1514e-01   7.405779e-03   1.588435e+00
   6.050501e-03   2.170885e+00   2.271215e+00   6.891692e+00     3.1500e-01   7.412835e-03   1.593448e+00
   6.068377e-03   2.169845e+00   2.269504e+00   6.891414e+00     3.1486e-01   7.419880e-03   1.598466e+00
   6.086253e-03   2.168816e+00   2.267812e+00   6.891167e+00     3.1472e-01   7.426880e-03   1.603487e+00
   6.104128e-03   2.167797e+00   2.266139e+00   6.890942e+00     3.1459e-01   7.433881e-03   1.608510e+00
   6.122004e-03   2.166789e+00   2.264482e+00   6.890733e+00     3.1445e-01   7.440902e-03   1.613534e+00
   6.139880e-03   2.165792e+00   2.262837e+00   6.890578e+00     3.1431e-01   7.447756e-03   1.618560e+00
   6.157756e-03   2.164805e+00   2.261212e+00   6.890472e+00     3.1417e-01   7.454449e-03   1.623588e+00
   6.175631e-03   2.163828e+00   2.259604e+00   6.890345e+00     3.1404e-01   7.461363e-03   1.628615e+00
   6.193507e-03   2.162861e+00   2.258014e+00   6.890231e+00     3.1390e-01   7.468305e-03   1.633641e+00
