           rhoc              M             Mb              R              C             kl            lam
   5.657234e-03   1.742366e+00   2.067698e+00   5.300787e+00     3.2870e-01   1.045211e-02   1.816005e+00
   5.675110e-03   1.741406e+00   2.065986e+00   5.300002e+00     3.2857e-01   1.036008e-02   1.803648e+00
   5.692986e-03   1.740440e+00   2.064406e+00   5.290666e+00     3.2896e-01   1.035204e-02   1.791396e+00
   5.710862e-03   1.739468e+00   2.062779e+00   5.282616e+00     3.2928e-01   1.033188e-02   1.779305e+00
   5.728737e-03   1.738491e+00   2.061070e+00   5.280597e+00     3.2922e-01   1.025488e-02   1.767630e+00
   5.746613e-03   1.737510e+00   2.059425e+00   5.272485e+00     3.2954e-01   1.023671e-02   1.755941e+00
   5.764489e-03   1.736523e+00   2.057699e+00   5.270605e+00     3.2947e-01   1.016027e-02   1.744673e+00
   5.782365e-03   1.735531e+00   2.056036e+00   5.262415e+00     3.2980e-01   1.014423e-02   1.733372e+00
   5.800240e-03   1.734535e+00   2.054290e+00   5.260569e+00     3.2972e-01   1.006929e-02   1.722490e+00
   5.818116e-03   1.733534e+00   2.052616e+00   5.252431e+00     3.3004e-01   1.005414e-02   1.711568e+00
   5.835992e-03   1.732528e+00   2.050847e+00   5.250559e+00     3.2997e-01   9.981199e-03   1.701051e+00
   5.853868e-03   1.731519e+00   2.049164e+00   5.242465e+00     3.3029e-01   9.966955e-03   1.690492e+00
   5.871743e-03   1.730505e+00   2.047376e+00   5.240597e+00     3.3021e-01   9.895694e-03   1.680330e+00
   5.889619e-03   1.729487e+00   2.045682e+00   5.232532e+00     3.3053e-01   9.882469e-03   1.670118e+00
   5.907495e-03   1.728465e+00   2.043874e+00   5.230639e+00     3.3045e-01   9.813102e-03   1.660296e+00
   5.925371e-03   1.727440e+00   2.042089e+00   5.230001e+00     3.3029e-01   9.732714e-03   1.650582e+00
   5.943246e-03   1.726410e+00   2.040347e+00   5.220745e+00     3.3068e-01   9.732811e-03   1.640926e+00
   5.961122e-03   1.725378e+00   2.038558e+00   5.220007e+00     3.3053e-01   9.655051e-03   1.631540e+00
