           rhoc              M             Mb              R              C             kl            lam
   8.803367e-03   1.875958e+00   1.995929e+00   5.870556e+00     3.1955e-01   8.133443e-03   1.627286e+00
   8.821242e-03   1.875420e+00   1.995029e+00   5.870492e+00     3.1947e-01   8.138984e-03   1.630643e+00
   8.839118e-03   1.874886e+00   1.994135e+00   5.870406e+00     3.1938e-01   8.144723e-03   1.633997e+00
   8.856994e-03   1.874357e+00   1.993249e+00   5.870337e+00     3.1929e-01   8.150394e-03   1.637350e+00
   8.874870e-03   1.873831e+00   1.992372e+00   5.870311e+00     3.1920e-01   8.155811e-03   1.640701e+00
   8.892745e-03   1.873309e+00   1.991502e+00   5.870259e+00     3.1912e-01   8.161457e-03   1.644050e+00
   8.910621e-03   1.872792e+00   1.990638e+00   5.870206e+00     3.1903e-01   8.167146e-03   1.647397e+00
   8.928497e-03   1.872278e+00   1.989782e+00   5.870175e+00     3.1895e-01   8.172733e-03   1.650742e+00
   8.946373e-03   1.871769e+00   1.988934e+00   5.870155e+00     3.1886e-01   8.178290e-03   1.654085e+00
   8.964248e-03   1.871263e+00   1.988092e+00   5.870110e+00     3.1878e-01   8.184057e-03   1.657426e+00
   8.982124e-03   1.870762e+00   1.987258e+00   5.870099e+00     3.1869e-01   8.189633e-03   1.660765e+00
   9.000000e-03   1.870264e+00   1.986430e+00   5.870072e+00     3.1861e-01   8.195367e-03   1.664101e+00
