rhoc M Mb R C kl_1 kl_2 kl_3 kl_4
0.000493969849246231 0.331001170777873 0.338616035736319 9.33036049386619 0.0354757108254793 0 0.0616397721652135 0.0134479763888825 0.00406237426262125
0.000518592964824121 0.37109765155409 0.380739930553322 9.14217873473978 0.0405918175876325 0 0.071900875376826 0.0165860761283603 0.00528105699503158
0.00054321608040201 0.41480553444289 0.426922061310482 9.00552078010173 0.0460612489351453 0 0.0815746586721218 0.0197024337736881 0.00655430139069445
0.0005678391959799 0.462042539943327 0.477140238147032 8.90921760539238 0.0518611802302003 0 0.0903552301336862 0.0226562444096594 0.00781074497593409
0.000592462311557789 0.512655633999436 0.531314739169893 8.843799602436 0.0579678030988204 0 0.0980588071668597 0.0253445595937791 0.00899321261971623
0.000617085427135678 0.566416973164371 0.589262062318324 8.80326950853448 0.0643416599497776 0 0.104491610631084 0.0276602198564655 0.0100396148124388
0.000641708542713568 0.623030711829349 0.65073824280361 8.7809006138209 0.0709529397074277 0 0.109654338582065 0.0295719617516207 0.0109229927832747
0.000666331658291457 0.682142483665308 0.715434105013787 8.77238538001674 0.077760204792098 0 0.113536962568623 0.0310508234247395 0.0116195119277134
0.000690954773869347 0.74332962552951 0.782947445574155 8.77422135570973 0.0847174461863555 0 0.11617977366099 0.032093291462704 0.0121196336370925
0.000715577889447236 0.806089913614051 0.852780442858819 8.78362729002775 0.0917718713462744 0 0.117659762685759 0.0327150810538858 0.0124254509101286
0.000740201005025126 0.869917572560173 0.924411729162665 8.7982705695214 0.0988737008809101 0 0.118092608465455 0.0329515746358844 0.0125502516280676
0.000764824120603015 0.934324708156654 0.997347074981444 8.81548835758816 0.105986721354173 0 0.117672783775579 0.0328729149920474 0.0125265461144689
0.000789447236180905 0.998849952663862 1.07107061893204 8.83471602504902 0.11305965577522 0 0.116481580218705 0.0325071094180985 0.0123668861845045
0.000814070351758794 1.06300268460488 1.14503796574843 8.85452610182727 0.120051900280187 0 0.114682643741857 0.03191622570883 0.0121013557188458
0.000838693467336683 1.12597236470564 1.21830648915374 8.87396119211792 0.126884977331855 0 0.112420228513965 0.0311552763013781 0.0117568829565112
0.000863316582914573 1.18680804180486 1.28973105401546 8.89241995630668 0.133462887227132 0 0.109821607860392 0.0302732366604187 0.0113573351352291
0.000887939698492462 1.24459778307746 1.35817083267166 8.91031048875668 0.139680630057497 0 0.106953498839258 0.0292957809561512 0.0109154117690243
0.000912562814070352 1.29855187195317 1.42262545489297 8.92200652030455 0.145544824361869 0 0.104239095222098 0.0283842844123245 0.0105083641362848
0.000937185929648241 1.34805850136188 1.48223130335992 8.93235839529405 0.150918541521139 0 0.101472093149679 0.0274575849620249 0.0100962782137275
0.000961809045226131 1.39276055031281 1.536441037386 8.94097838567548 0.155772723099765 0 0.0987547823618929 0.0265526404843042 0.00969662044991424
0.00098643216080402 1.43301109469604 1.58560171356896 8.94399565091852 0.16022045969453 0 0.0963383808543282 0.0257627807484842 0.00935247801435737
0.00101105527638191 1.46952542907278 1.63044580825667 8.9500565946193 0.164191747117694 0 0.0937657394669901 0.0249164366102695 0.00898350558656778
0.0010356783919598 1.50298099655598 1.67179224034713 8.95022188680614 0.167926674395814 0 0.0915114113679588 0.0241908410654482 0.00867199384704003
0.00106030150753769 1.53398335201091 1.71033723143304 8.94521230309455 0.171486522626214 0 0.0895147891613739 0.023562498584154 0.00840639108832844
0.00108492462311558 1.56305804032042 1.74665051255359 8.94304735524259 0.17477913044977 0 0.0873595034447484 0.0228781616067563 0.00811639115072327
0.00110954773869347 1.59065311143376 1.78127474946525 8.94065653029187 0.177912338545214 0 0.0851898299007489 0.0221920530589173 0.00782713768427988
0.00113417085427136 1.61714534234769 1.81470903502223 8.93265861734487 0.181037405729088 0 0.0832423136292864 0.0215908970433988 0.0075779283118967
0.00115879396984925 1.64274265575277 1.84716031289016 8.92424808604608 0.184076309837391 0 0.0812590378102986 0.0209805522116997 0.00732601276346969
0.00118341708542714 1.66743004953843 1.87860327068869 8.91474947014417 0.187041717226347 0 0.0792841416534448 0.020376480808175 0.00707824619324593
0.00120804020100503 1.6911795568899 1.90899309523625 8.90450365253951 0.189924067963921 0 0.0773160342710292 0.0197774074888156 0.00683390615538645
0.00123266331658291 1.71397198244612 1.93829054641225 8.89362373114688 0.192719192340409 0 0.0753632255707384 0.019185742223832 0.00659391962447578
0.0012572864321608 1.73579540678444 1.96646287632931 8.88203594646751 0.195427649386488 0 0.0734410649383833 0.0186063951883444 0.00636030246440553
0.00128190954773869 1.75664410899528 1.99348795585894 8.87044692100535 0.198033326239236 0 0.0715317582684623 0.0180325113941118 0.00612990837676779
0.00130653266331658 1.77651776672567 2.0194002456575 8.85304078947291 0.200667523054691 0 0.0698755153879247 0.0175481679302729 0.00593921959568095
0.00133115577889447 1.79542084263797 2.04410572306694 8.84049369594969 0.203090563082529 0 0.0680559864648694 0.0170062425359185 0.00572391724470758
0.00135577889447236 1.81336255368868 2.06769306435712 8.82227224517081 0.205543708388878 0 0.0664904624769628 0.0165527142710672 0.00554724890815436
0.00138040201005025 1.83037318559459 2.09013818972415 8.80422055925185 0.207897243518185 0 0.0649546256299544 0.0161086092263372 0.00537480334950436
0.00140502512562814 1.84650487277173 2.1114682516801 8.79062124552962 0.210053967882048 0 0.0632963695880079 0.0156213554733413 0.00518415146597571
0.00142964824120603 1.86180757821933 2.13181915851626 8.77163290520472 0.212253248436173 0 0.0618730135492885 0.0152145818880162 0.00502807441886587
0.00145427135678392 1.87632777472549 2.15119955595965 8.75262333595331 0.214373188780792 0 0.0604873172389298 0.0148198625291377 0.00487721821478584
0.00147889447236181 1.89010871720125 2.16965639214381 8.73352279206105 0.216419967314838 0 0.0591412437274097 0.0144378530946978 0.0047318686331049
0.0015035175879397 1.90319068114321 2.18723658423278 8.71439701824464 0.218396141139617 0 0.0578326923801665 0.0140678143425653 0.00459159794093938
0.00152814070351759 1.91561117881295 2.20394371398913 8.70019248232907 0.220180321608256 0 0.0564003571068522 0.0136550528884251 0.00443362289705607
0.00155276381909548 1.92740516081245 2.21990034644889 8.68037291209855 0.222041746400787 0 0.0551877525429308 0.0133161892110459 0.00430666535106447
0.00157738693467337 1.93860520107968 2.23510443227045 8.66051541264824 0.223844091108994 0 0.0540096495720919 0.0129881992152132 0.00418428096751139
0.00160201005025126 1.94924167106787 2.24958862937506 8.64059619321504 0.225591108238399 0 0.0528658709673013 0.012671011919454 0.00406642287194706
0.00162663316582915 1.95934247137376 2.26338526952663 8.62060508914427 0.227285956277143 0 0.0517558630025345 0.0123644316409532 0.00395298085613905
0.00165125628140704 1.96893079151675 2.27652218429401 8.60055108069637 0.228930771184645 0 0.0506788603789381 0.0120681658923829 0.00384381884891524
0.00167587939698492 1.97802750867391 2.28902161332324 8.58044912533962 0.230527269584576 0 0.0496342006854315 0.0117819596296451 0.00373879690648663
0.00170050251256281 1.98665265968789 2.30090772085052 8.56032229193243 0.23207685317645 0 0.04862083385413 0.0115054306682372 0.00363774014249179
0.0017251256281407 1.99482547248569 2.31220311281418 8.54019228224077 0.233580861713607 0 0.0476377353971821 0.011238205757704 0.00354047925383228
0.00174974874371859 2.00256439475346 2.32292869082349 8.52006899731599 0.235040865911333 0 0.0466842760664179 0.0109800509269706 0.00344688885099712
0.00177437185929648 2.00988712512048 2.3331556404644 8.49397317852284 0.236625084972309 0 0.0459210006097958 0.0107836859302393 0.00337816346653851
0.00179899497487437 2.01681064279767 2.34280364526758 8.47346991484146 0.238014728684548 0 0.0450329680059271 0.010545448585012 0.00329251787231578
0.00182361809045226 2.02335123716147 2.35194143672163 8.45296427295186 0.239365880633835 0 0.0441729539372226 0.0103157134918981 0.00321024000291836
0.00184824120603015 2.02952453679173 2.36058758684982 8.43249868199734 0.240678903528867 0 0.0433392466066131 0.0100937924624087 0.00313108660373806
0.00187286432160804 2.03534553693987 2.36876032836227 8.41206357361643 0.2419555581253 0 0.0425315319320433 0.00987966597068052 0.00305499644103805
0.00189748743718593 2.04082862616496 2.37647766911466 8.39167241958096 0.243196889025712 0 0.041748935600279 0.00967299806426019 0.00298183080618755
0.00192211055276382 2.04598761212694 2.38375666421716 8.37140560384122 0.244401921128769 0 0.0409888439198361 0.00947293066781823 0.00291124465442741
0.00194673366834171 2.05083585490728 2.39061230969892 8.35112316633241 0.245576051754958 0 0.0402541278058324 0.00928039344869636 0.00284358740297401
0.0019713567839196 2.05538640199082 2.39706235732778 8.33086325452137 0.246719498231508 0 0.0395430730195972 0.00909481984085574 0.00277863102581638
0.00199597989949749 2.05965174333812 2.40312291739669 8.31065166590177 0.247832760430662 0 0.0388543935440162 0.0089157917354568 0.00271619482437678
0.00202060301507538 2.06364380059953 2.40880793612773 8.29048520589541 0.248917132031315 0 0.038187450684757 0.00874309666599227 0.0026561911375636
0.00204522613065327 2.06737395746132 2.41413176472232 8.27034929670651 0.249974201003168 0 0.0375419063658398 0.00857662325598353 0.00259856637978821
0.00206984924623116 2.07085308682824 2.41910890165595 8.2502431702628 0.25100509695186 0 0.0369170908754478 0.00841615450957972 0.00254322867338691
0.00209447236180904 2.07409157678137 2.42375209263792 8.23017409999733 0.252010656345902 0 0.0363121932281937 0.00826143268283614 0.00249006719267019
0.00211909547738693 2.07709935512954 2.4280726382376 8.21012832263019 0.252992313092632 0 0.035726851669104 0.00811233567583251 0.00243903222444656
0.00214371859296482 2.07988591185971 2.43208447813455 8.19010225401013 0.25395115315457 0 0.0351605213299337 0.00796869299760359 0.00239004781418508
0.00216834170854271 2.08246032093653 2.43579996391231 8.17009306228118 0.25488820079059 0 0.0346126253300555 0.00783032013316521 0.00234303865933472
0.0021929648241206 2.08483126066332 2.43922911570678 8.15009816552759 0.255804435519748 0 0.0340825728921808 0.00769702697847888 0.00229793181697198
0.00221758793969849 2.08700703270658 2.44238073304219 8.13012631054692 0.256700443878613 0 0.0335697485490118 0.00756862640811856 0.00225462887779858
0.00224221105527638 2.08899558037524 2.44526814556609 8.11017311976184 0.257577187259424 0 0.0330735171371284 0.00744490814409524 0.0022130683865613
0.00226683417085427 2.09080450568761 2.44790135166244 8.09024909405023 0.258435121265331 0 0.0325931255435357 0.0073256583398821 0.00217315508495519
0.00229145728643216 2.09244108590343 2.45028857932503 8.07036981486326 0.259274498431258 0 0.03212786295731 0.00721062309042917 0.00213478641015024
0.00231608040201005 2.09391228387889 2.45243844835214 8.05052135212607 0.260096482239117 0 0.031677340317357 0.00709970860785905 0.00209793428257097
0.00234070351758794 2.09522475656282 2.45436341305919 8.03074321157949 0.260900479739126 0 0.031240572825141 0.00699260895018329 0.00206244837920534
0.00236532663316583 2.09638488511008 2.45607045901807 8.01100784628422 0.261688032933641 0 0.0308174005583229 0.00688926255457541 0.00202833943388289
0.00238994974874372 2.09739879101706 2.4575648430869 7.99133120833556 0.262459249446364 0 0.0304071725629143 0.00678948215171797 0.00199551838440181
0.00241457286432161 2.09827234672026 2.45885693725302 7.97180518613292 0.263211693929781 0 0.0300077694245792 0.00669260662904507 0.00196373189858352
0.0024391959798995 2.09901118718212 2.4599559113928 7.95239182287547 0.263947153753693 0 0.0296195100683515 0.00659874422812047 0.00193302367521279
0.00246381909547739 2.09962071996363 2.46086654806331 7.93310367990404 0.264665735465218 0 0.0292418308296619 0.00650771893046949 0.00190332480682134
0.00248844221105528 2.10010613502534 2.4615296838342 7.92006393843218 0.265162775370355 0 0.0287631002373002 0.00638483499340257 0.00186162418038917
0.00251306532663317 2.10047241435936 2.46208312548497 7.90038176496313 0.265869736026504 0 0.0284183274775073 0.00630319984032911 0.00183535335669492
0.00253768844221105 2.10072434144537 2.46246970513257 7.88088028046218 0.266559605867046 0 0.0280819405075624 0.00622372967775862 0.00180983221204768
0.00256231155778894 2.10086650928418 2.46269718936521 7.86154718053227 0.267233212628501 0 0.0277538009525498 0.00614640452441245 0.00178505655368971
0.00258693467336683 2.10090332849324 2.46277256880576 7.84247240301491 0.267887882867854 0 0.0274321538899132 0.00607066125670334 0.00176081453284998
0.00261155778894472 2.10083903595688 2.46262909622054 7.83001086646463 0.268306017933464 0 0.0270070044473884 0.00596251508536707 0.00172446152173862
0.00263618090452261 2.10067770108299 2.46240643241219 7.81043448146768 0.268957854530039 0 0.0267160968085153 0.00589551662236223 0.00170337639217412
0.0026608040201005 2.10042323391646 2.46204804663926 7.79114433432256 0.269591108030614 0 0.0264302320395337 0.00582968025715341 0.00168266820814552
0.00268542713567839 2.10007939170399 2.46155718678932 7.77222833530044 0.270202997275016 0 0.0261476293407973 0.00576447219402676 0.00166214863913672
0.00271005025125628 2.09964978519406 2.46087788125958 7.7600225585235 0.270572639365312 0 0.0257631738410751 0.00566750418116848 0.00162980317363664
0.00273467336683417 2.09913788404716 2.46012928469356 7.74060297734064 0.271185318532942 0 0.025508608738164 0.00561021601989563 0.00161210953885926
0.00275929648241206 2.09854702465233 2.4592739021865 7.72161261488784 0.271775745471377 0 0.0252557994367786 0.00555311383158838 0.0015944290430435
0.00278391959798995 2.09788041397444 2.45830384156521 7.70312434699002 0.272341496706357 0 0.0250034265519689 0.00549579267888796 0.0015766153325775
0.00280854271356784 2.09714113561155 2.45715220865436 7.69044296455802 0.27269445274822 0 0.0246663859641598 0.00541211694902051 0.00154905693038132
0.00283316582914573 2.09633215460946 2.45596719547029 7.67153123012488 0.273261242342011 0 0.0244382611551476 0.0053615885261552 0.0015336535831084
0.00285778894472362 2.09545632319334 2.45468105983923 7.65324120311126 0.273799853889549 0 0.0242081436098907 0.00531011311634538 0.00151785261643584
0.00288241206030151 2.09451638431219 2.45322794941224 7.64061328231775 0.274129354139597 0 0.0238972705435143 0.00523355903769099 0.00149281052783948
0.0029070351758794 2.09351497638715 2.45175455014095 7.62195871401804 0.274668894825792 0 0.0236888397542575 0.00518811685431897 0.00147913893372881
