           rhoc              M             Mb              R              C             kl            lam
   8.231343e-03   1.632804e+00   1.747382e+00   5.211386e+00     3.1331e-01   6.978275e-03   1.540821e+00
   8.249218e-03   1.631458e+00   1.745101e+00   5.210437e+00     3.1311e-01   6.956173e-03   1.540888e+00
   8.267094e-03   1.630115e+00   1.742837e+00   5.210027e+00     3.1288e-01   6.930689e-03   1.540969e+00
   8.302846e-03   1.627442e+00   1.738376e+00   5.200558e+00     3.1294e-01   6.937820e-03   1.541183e+00
   8.320721e-03   1.626111e+00   1.736129e+00   5.200023e+00     3.1271e-01   6.913665e-03   1.541317e+00
   8.338597e-03   1.624785e+00   1.733954e+00   5.191741e+00     3.1296e-01   6.941259e-03   1.541461e+00
   8.374349e-03   1.622145e+00   1.729487e+00   5.190095e+00     3.1255e-01   6.897567e-03   1.541819e+00
   8.392224e-03   1.620830e+00   1.727331e+00   5.181792e+00     3.1279e-01   6.925762e-03   1.542013e+00
   8.410100e-03   1.619521e+00   1.725113e+00   5.180780e+00     3.1260e-01   6.905555e-03   1.542236e+00
   8.427976e-03   1.618215e+00   1.722906e+00   5.180122e+00     3.1239e-01   6.883176e-03   1.542471e+00
   8.445852e-03   1.616913e+00   1.720777e+00   5.172173e+00     3.1262e-01   6.909456e-03   1.542710e+00
   8.463727e-03   1.615615e+00   1.718578e+00   5.171008e+00     3.1244e-01   6.890752e-03   1.542984e+00
   8.481603e-03   1.614322e+00   1.716391e+00   5.170262e+00     3.1223e-01   6.869426e-03   1.543267e+00
   8.499479e-03   1.613033e+00   1.714283e+00   5.162404e+00     3.1246e-01   6.895541e-03   1.543552e+00
   8.517355e-03   1.611747e+00   1.712111e+00   5.161437e+00     3.1227e-01   6.875974e-03   1.543872e+00
   8.535230e-03   1.610466e+00   1.709939e+00   5.160410e+00     3.1208e-01   6.856978e-03   1.544204e+00
   8.553106e-03   1.609189e+00   1.707787e+00   5.160012e+00     3.1186e-01   6.833993e-03   1.544547e+00
   8.588858e-03   1.606648e+00   1.703550e+00   5.150563e+00     3.1194e-01   6.845841e-03   1.545276e+00
   8.606733e-03   1.605383e+00   1.701418e+00   5.150091e+00     3.1172e-01   6.823776e-03   1.545663e+00
   8.624609e-03   1.604123e+00   1.699354e+00   5.141875e+00     3.1197e-01   6.853252e-03   1.546056e+00
   8.642485e-03   1.602866e+00   1.697229e+00   5.140947e+00     3.1178e-01   6.834486e-03   1.546478e+00
   8.696112e-03   1.599122e+00   1.690974e+00   5.131466e+00     3.1163e-01   6.823517e-03   1.547805e+00
   8.731864e-03   1.596647e+00   1.686791e+00   5.130035e+00     3.1124e-01   6.784523e-03   1.548765e+00
   8.767615e-03   1.594188e+00   1.682698e+00   5.120795e+00     3.1132e-01   6.797812e-03   1.549772e+00
   8.785491e-03   1.592964e+00   1.680633e+00   5.120174e+00     3.1112e-01   6.778179e-03   1.550297e+00
   8.803367e-03   1.591745e+00   1.678644e+00   5.112299e+00     3.1136e-01   6.806747e-03   1.550822e+00
   8.821242e-03   1.590530e+00   1.676590e+00   5.111308e+00     3.1118e-01   6.789822e-03   1.551379e+00
   8.856994e-03   1.588113e+00   1.672509e+00   5.110044e+00     3.1078e-01   6.751676e-03   1.552519e+00
   8.874870e-03   1.586910e+00   1.670543e+00   5.101815e+00     3.1105e-01   6.783102e-03   1.553098e+00
   8.892745e-03   1.585712e+00   1.668516e+00   5.100889e+00     3.1087e-01   6.766292e-03   1.553701e+00
   8.910621e-03   1.584517e+00   1.666500e+00   5.100258e+00     3.1067e-01   6.747675e-03   1.554314e+00
   8.928497e-03   1.583327e+00   1.664561e+00   5.092511e+00     3.1091e-01   6.776313e-03   1.554922e+00
   8.946373e-03   1.582141e+00   1.662554e+00   5.091409e+00     3.1075e-01   6.761076e-03   1.555566e+00
   8.964248e-03   1.580959e+00   1.660557e+00   5.090610e+00     3.1056e-01   6.743959e-03   1.556214e+00
   8.982124e-03   1.579782e+00   1.658572e+00   5.090104e+00     3.1036e-01   6.725055e-03   1.556872e+00
   9.000000e-03   1.578608e+00   1.656659e+00   5.082201e+00     3.1062e-01   6.755223e-03   1.557528e+00
