rhoc M Mb R C kl_1 kl_2 kl_3 kl_4
0.000469346733668342 0.288646226155251 0.294639259175397 9.43260863066213 0.0306008907458497 0 0.0572982380651406 0.0123373740681131 0.00366311988596643
0.000493969849246231 0.317444254978444 0.324714489705192 9.23069176710812 0.0343900828873518 0 0.0657926237904138 0.0149114626549311 0.00466563829459056
0.000518592964824121 0.347615884610134 0.356356116453899 9.07366600115205 0.0383104121934838 0 0.0737907819718039 0.0174511508365329 0.00568855441318148
0.00054321608040201 0.379103417870768 0.389519123129014 8.95100925528725 0.0423531477913327 0 0.0811611890885906 0.0198869070170719 0.00671054755013167
0.0005678391959799 0.411780657313006 0.424091175010313 8.85440113109227 0.046505760380229 0 0.0878273398402887 0.0221635235087857 0.00769942056145046
0.000592462311557789 0.445499373343728 0.459925711029999 8.77863506282874 0.0507481368293917 0 0.0937268723035925 0.0242441370339666 0.00862483055005492
0.000617085427135678 0.480104983124128 0.496880368283203 8.71950222551449 0.0550610540266018 0 0.0988559412121578 0.0260984234723467 0.00946350430644207
0.000641708542713568 0.515465039953507 0.534833553892436 8.67232754964956 0.0594379117950102 0 0.103178094492845 0.0277012039919315 0.0102152383935161
0.000666331658291457 0.551466143014534 0.57366233165333 8.63547984185353 0.0638605095621608 0 0.106786350635207 0.029065930839863 0.0108595731060019
0.000690954773869347 0.588000616319372 0.613265878817372 8.60685076979546 0.0683177426966526 0 0.109655260708965 0.0301833765156934 0.0113939320900989
0.000715577889447236 0.624965459336124 0.653547606348851 8.58311790475533 0.0728133373293023 0 0.111924324345379 0.0310888552626361 0.0118390861199186
0.000740201005025126 0.662253613508243 0.694394715468 8.56463674396453 0.0773241917089982 0 0.113572836155564 0.0317678195858705 0.0121777726108345
0.000764824120603015 0.699755582071034 0.735690809476475 8.55061243373725 0.0818368961865331 0 0.114621251521202 0.0322238342173124 0.012412009693688
0.000789447236180905 0.737365690082348 0.77733442780642 8.53807434531635 0.0863620601391036 0 0.115264112200494 0.0325386533552358 0.0125754322657285
0.000814070351758794 0.774982964692767 0.819214113740093 8.52812649615445 0.0908737651865538 0 0.115429320587635 0.0326675956147357 0.0126536105882166
0.000838693467336683 0.812514789851421 0.861230454246509 8.52101970317243 0.0953541733448776 0 0.115131624616085 0.0326226211952172 0.0126437972658621
0.000863316582914573 0.849890194495769 0.903307272732931 8.51290493483633 0.099835508677874 0 0.114610146335497 0.0324929417699934 0.0125986236636114
0.000887939698492462 0.887049945193817 0.945370269608844 8.50605107518976 0.104284577808514 0 0.113765849744264 0.0322420384845378 0.0124912634935898
0.000912562814070352 0.923941110228596 0.987359176689118 8.50133195631734 0.108681923606337 0 0.112545715710809 0.0318456378574865 0.0123148157289343
0.000937185929648241 0.960516424925713 1.02923327423153 8.4943228490864 0.113077456789745 0 0.111265077953142 0.031430557449934 0.0121303589535051
0.000961809045226131 0.996733303549471 1.0709147389312 8.49053234716196 0.117393499346674 0 0.109588275041884 0.0308638758103839 0.0118716333451772
0.00098643216080402 1.03253746814055 1.11237408292101 8.48296873427458 0.121718881736376 0 0.107987675140207 0.0303293843853918 0.0116311669461438
0.00101105527638191 1.06785743661424 1.15349635529796 8.47603555129682 0.125985483443478 0 0.106197710586239 0.0297258870860476 0.0113573270046259
0.0010356783919598 1.10262405501128 1.19419624700975 8.47128690192255 0.130160159581072 0 0.104147078274791 0.0290236406295045 0.0110372324907496
0.00106030150753769 1.13677265225644 1.23441300206757 8.46316343516083 0.134320063764057 0 0.102200006694059 0.0283655232467045 0.0107399367084489
0.00108492462311558 1.17024370762072 1.27404883996607 8.45506226292572 0.138407461853011 0 0.100159209918234 0.0276739969995688 0.0104286730350217
