           rhoc              M             Mb              R              C             kl            lam
   5.889619e-03   2.376988e+00   2.711611e+00   7.880295e+00     3.0164e-01   1.428786e-02   3.814637e+00
   5.907495e-03   2.375790e+00   2.709704e+00   7.880058e+00     3.0149e-01   1.427552e-02   3.820390e+00
   5.925371e-03   2.374597e+00   2.707888e+00   7.872360e+00     3.0164e-01   1.433047e-02   3.825993e+00
   5.943246e-03   2.373410e+00   2.705978e+00   7.871509e+00     3.0152e-01   1.432406e-02   3.831788e+00
   5.961122e-03   2.372227e+00   2.704078e+00   7.870837e+00     3.0139e-01   1.431622e-02   3.837604e+00
   5.978998e-03   2.371050e+00   2.702194e+00   7.870389e+00     3.0126e-01   1.430647e-02   3.843424e+00
   5.996874e-03   2.369879e+00   2.700328e+00   7.870096e+00     3.0112e-01   1.429540e-02   3.849238e+00
   6.014749e-03   2.368712e+00   2.698483e+00   7.870001e+00     3.0098e-01   1.428263e-02   3.855046e+00
   6.032625e-03   2.367550e+00   2.696695e+00   7.861803e+00     3.0115e-01   1.434321e-02   3.860735e+00
   6.050501e-03   2.366394e+00   2.694838e+00   7.861081e+00     3.0103e-01   1.433654e-02   3.866601e+00
   6.068377e-03   2.365242e+00   2.692995e+00   7.860561e+00     3.0090e-01   1.432817e-02   3.872478e+00
   6.086253e-03   2.364096e+00   2.691169e+00   7.860205e+00     3.0077e-01   1.431840e-02   3.878351e+00
   6.104128e-03   2.362955e+00   2.689361e+00   7.860028e+00     3.0063e-01   1.430709e-02   3.884218e+00
   6.122004e-03   2.361818e+00   2.687625e+00   7.852184e+00     3.0078e-01   1.436527e-02   3.889933e+00
   6.139880e-03   2.360687e+00   2.685810e+00   7.851431e+00     3.0067e-01   1.435956e-02   3.895847e+00
   6.157756e-03   2.359561e+00   2.684007e+00   7.850828e+00     3.0055e-01   1.435265e-02   3.901776e+00
   6.175631e-03   2.358439e+00   2.682218e+00   7.850395e+00     3.0042e-01   1.434429e-02   3.907706e+00
   6.193507e-03   2.357323e+00   2.680446e+00   7.850117e+00     3.0029e-01   1.433460e-02   3.913631e+00
   6.211383e-03   2.356211e+00   2.678692e+00   7.850007e+00     3.0015e-01   1.432346e-02   3.919550e+00
   6.229259e-03   2.355104e+00   2.676993e+00   7.842021e+00     3.0032e-01   1.438396e-02   3.925333e+00
   6.247134e-03   2.354002e+00   2.675229e+00   7.841309e+00     3.0021e-01   1.437867e-02   3.931301e+00
   6.265010e-03   2.352905e+00   2.673477e+00   7.840755e+00     3.0009e-01   1.437209e-02   3.937282e+00
   6.282886e-03   2.351812e+00   2.671738e+00   7.840339e+00     2.9996e-01   1.436434e-02   3.943262e+00
   6.300762e-03   2.350725e+00   2.670015e+00   7.840099e+00     2.9983e-01   1.435507e-02   3.949237e+00
