Pressure Mass Radius Compactness k2 k3 k4 k10 h2 h3 h4 h10 j2 j3 j4 j10
6.250551925273975869e-12	2.692222746522787702e-01	1.382414218352623081e+01	2.875696390866524024e-02	3.669136534435876729e-02	6.609494515657374052e-03	1.683302535595146377e-03	3.438223388456387063e-07	9.948258224930196514e-01	3.014264820220476926e-01	4.338801437822021878e-01	5.792707568525695683e-01	-1.144913615328274886e-03	-1.730305614967109858e-04	-1.784169297136117889e-05	-6.339736179706302711e-09
7.196856730011528489e-12	2.971466568056861379e-01	1.340122450050064629e+01	3.274135138438213216e-02	4.487277230535931943e-02	8.665858531990167438e-03	2.344513306482671165e-03	5.709375117437907746e-07	1.001988531464019117e+00	2.981665298789973884e-01	4.258400059795511283e-01	5.533454945602903630e-01	-1.551034706248566970e-03	-2.500167363025052264e-04	-2.740214679464067528e-05	-1.102040733143049875e-08
8.286427728546859754e-12	3.277393631080257053e-01	1.306553639854067583e+01	3.704005273202274490e-02	5.330881135546172017e-02	1.094444557748197600e-02	3.128859346546962461e-03	9.329530346466613683e-07	1.009352964304466083e+00	2.948056200722199982e-01	4.174319180012718289e-01	5.265198017522978446e-01	-2.044415994263354321e-03	-3.481361598774883933e-04	-4.025427295576732755e-05	-1.892588189787701178e-08
9.540954763499924011e-12	3.611383232570325452e-01	1.279882898650551937e+01	4.166521009986446505e-02	6.173656595823112658e-02	1.337010645670824553e-02	4.011548965755239865e-03	1.465213301651461337e-06	1.016410190018763426e+00	2.913012164021097083e-01	4.086519195417316896e-01	4.989363296423565686e-01	-2.630961822713523846e-03	-4.691580047839868559e-04	-5.682416219938297015e-05	-3.152613203341892021e-08
1.098541141987557304e-11	3.974724989563898081e-01	1.258719585356590009e+01	4.662816563800960962e-02	6.990039707931346158e-02	1.585557836296771703e-02	4.964563810418009572e-03	2.191051895958046529e-06	1.022656584556973280e+00	2.876026265279620908e-01	3.994893965830204619e-01	4.707559340927938707e-01	-3.315112769696899366e-03	-6.140948307677931333e-04	-7.739103778218656398e-05	-5.041688814171724597e-08
1.264855216855295744e-11	4.368570722135003415e-01	1.241982231172948836e+01	5.193907649331638149e-02	7.756456029300197452e-02	1.830824807942566662e-02	5.947686731136958907e-03	3.111442592356488956e-06	1.027619029921467364e+00	2.836553397863479931e-01	3.899293558747037314e-01	4.421564325574545706e-01	-4.099728122585756182e-03	-7.830826065600241534e-04	-1.020427869593680423e-04	-7.704796068281842156e-08
1.456348477501244526e-11	4.793881499464509033e-01	1.228813615029962492e+01	5.760650335356831686e-02	8.452292639287807552e-02	2.063692769981879602e-02	6.919002088363848842e-03	4.199250132020531782e-06	1.030875025520550325e+00	2.794055457245967489e-01	3.799556685590190219e-01	4.133304304158763598e-01	-4.985998564574529654e-03	-9.753079497965365776e-04	-1.306449334648717429e-04	-1.123757627860168728e-07
1.676832936811009920e-11	5.251370424928167857e-01	1.218521927283275730e+01	6.363697691888506314e-02	9.060527210202269643e-02	2.275767456469719729e-02	7.835198006620211139e-03	5.396587327497226561e-06	1.032066431374483617e+00	2.748041924518717094e-01	3.695545947230906014e-01	3.844821305051709937e-01	-5.973382782587465488e-03	-1.188985065521154299e-03	-1.628264082644318670e-04	-1.565037504059311459e-07
1.930697728883245654e-11	5.741442172590440762e-01	1.210539301639091292e+01	7.003454897476935059e-02	9.568106926634226128e-02	2.459859073837149246e-02	8.656203093087780007e-03	6.619954134507266853e-06	1.030908746993899117e+00	2.698105464323215519e-01	3.587184035006090177e-01	3.558233346111028816e-01	-7.059564062079316457e-03	-1.421382225164364048e-03	-1.979837040186541294e-04	-2.084069007269729116e-07
2.222996482526191119e-11	6.263982982508623509e-01	1.204391807698482353e+01	7.679854842137956439e-02	9.965932373734678884e-02	2.610274691307017808e-02	9.347544523563452307e-03	7.770310795375919409e-06	1.027195701324652655e+00	2.643962932000411548e-01	3.474514667027100434e-01	3.275759174161489429e-01	-8.240090074875026580e-03	-1.668826035704553019e-03	-2.352928593425722360e-04	-2.658095108801068229e-07
2.559547922699533196e-11	6.818221924646767906e-01	1.199671469777482535e+01	8.392262066563511980e-02	1.024878506910121834e-01	2.723031467594138472e-02	9.882805606346642749e-03	8.747683678239986872e-06	1.020800028541206439e+00	2.585477423520936568e-01	3.357732093222980385e-01	2.999658197799917048e-01	-9.508171364650824450e-03	-1.926788893190381057e-03	-2.737447393778661970e-04	-3.253047748812377666e-07
2.947051702551809923e-11	7.403243960847776250e-01	1.196028299439224796e+01	9.140097749698720964e-02	1.041574305192719124e-01	2.796101640949150841e-02	1.024560460537941517e-02	9.467787681458967241e-06	1.011674369684100849e+00	2.522620235424311574e-01	3.237090959499415166e-01	2.731913390924823326e-01	-1.085601902993948292e-02	-2.190324034645013424e-03	-3.122400106608823117e-04	-3.827805496490532069e-07
3.393221771895329607e-11	8.017614371994979949e-01	1.193162513761350141e+01	9.922378701828594993e-02	1.046939326027531425e-01	2.829210680010466397e-02	1.042937005040866887e-02	9.873365430805937820e-06	9.998457115421159891e-01	2.455505429600993439e-01	3.112985284422118970e-01	2.474374477880985079e-01	-1.227419624680886438e-02	-2.454100208941887521e-03	-3.496274645929624411e-04	-4.339130116052761015e-07
3.906939937054620791e-11	8.659318243074913823e-01	1.190813905180298526e+01	1.073766965331741652e-01	1.041535033287088047e-01	2.823677876397408595e-02	1.043684378610028850e-02	9.941512780207720226e-06	9.854084915812488799e-01	2.384386086623434819e-01	2.985948302894475548e-01	2.228711831502637186e-01	-1.375166503808308502e-02	-2.712601946974007271e-03	-3.847682439594080268e-04	-4.747577900723362178e-07
4.498432668969453413e-11	9.325731115175029950e-01	1.188754774670582570e+01	1.158406138423676984e-01	1.026174850484912193e-01	2.782187720628966771e-02	1.027900878435857729e-02	9.684428564949449226e-06	9.685166994020659725e-01	2.309642865004736256e-01	2.856640184120686765e-01	1.996367826236752907e-01	-1.527591209499475425e-02	-2.960350873439716868e-03	-4.166005483862655315e-04	-5.022904966556499614e-07
5.179474679231201837e-11	1.001360634273127159e+00	1.186785003787345616e+01	1.245915817399985137e-01	1.001871910244308550e-01	2.708517960173128722e-02	9.973534992192958915e-03	9.144609574033167986e-06	9.493754721915227401e-01	2.231768077956648999e-01	2.725828687588704446e-01	1.778516653584940321e-01	-1.683311939740611898e-02	-3.192128651617485036e-03	-4.441986123675744323e-04	-5.147883290105330062e-07
5.963623316594636728e-11	1.071908217279250231e+00	1.184728611325708947e+01	1.336007691575004652e-01	9.697849701963170976e-02	2.607238669371415157e-02	9.542937779701780171e-03	8.385777894646755286e-06	9.282318628932932914e-01	2.151345622802462443e-01	2.594363575713402037e-01	1.576034694421867555e-01	-1.840838242640967931e-02	-3.403189561912254180e-03	-4.668214917240645374e-04	-5.119882374035040807e-07
6.866488450042998923e-11	1.143771105907131380e+00	1.182431374691155490e+01	1.428345962093671984e-01	9.311655227129812806e-02	2.483408162577530748e-02	9.012654899250689688e-03	7.482040857341674436e-06	9.053653311578525598e-01	2.069028377480356395e-01	2.463147033970394251e-01	1.389483518697053888e-01	-1.998597626021189622e-02	-3.589450604910840274e-03	-4.839481171951629120e-04	-4.950094000592174804e-07
7.906043210907701173e-11	1.216451280225938181e+00	1.179759213794421591e+01	1.522550046955932490e-01	8.873069648025191936e-02	2.342281390338755986e-02	8.409189538402868369e-03	6.507437494106625783e-06	8.810779864334669087e-01	1.985513969635314402e-01	2.333101844918325507e-01	1.219106625616015460e-01	-2.154966660948636967e-02	-3.747647804753322359e-03	-4.952963407887724144e-04	-4.660794788109721748e-07
9.102981779915226861e-11	1.289405186031952422e+00	1.176597107217410887e+01	1.618198787266006133e-01	8.394980209136258809e-02	2.189048514024451164e-02	7.758472060500860162e-03	5.527639552215444240e-06	8.556850021080921742e-01	1.901520339378480473e-01	2.205139542453056767e-01	1.064840156252201686e-01	-2.308305906586688092e-02	-3.875449143497690287e-03	-5.008251804696189479e-04	-4.281382144627851865e-07
1.048113134154683162e-10	1.362053771084953402e+00	1.172848358824787240e+01	1.714836123725364536e-01	7.889813693039511577e-02	2.028613692795633999e-02	7.084522848175273287e-03	4.594666579527107994e-06	8.295053444900108985e-01	1.817762063620886048e-01	2.080130299490439427e-01	9.263366167328959677e-02	-2.456997612419105706e-02	-3.971517354499553773e-03	-5.007210237432753366e-04	-3.844052615836862752e-07
1.206792640639326397e-10	1.433794555845988361e+00	1.168434068321410457e+01	1.811978126510212228e-01	7.369189026897260408e-02	1.865422605296207167e-02	6.408474895334701285e-03	3.744731474226272513e-06	8.028531595191613635e-01	1.734928585324904404e-01	1.958876291241940515e-01	8.029996487300673780e-02	-2.599484805697066178e-02	-4.035519374953725619e-03	-4.953699783949074703e-04	-3.379897232383195212e-07
1.389495494373136011e-10	1.504015312099912016e+00	1.163292687231767886e+01	1.909121175572723594e-01	6.843642164322603916e-02	1.703341241593542277e-02	5.747963966882071833e-03	2.998700699589837613e-06	7.760300025855990658e-01	1.653665141277510520e-01	1.842089765026623527e-01	6.940270145657018164e-02	-2.734310102258423122e-02	-4.068083317444565541e-03	-4.853196969934340578e-04	-2.915950217157347753e-07
1.599858719606057332e-10	1.572105656522595707e+00	1.157379710826509012e+01	2.005746765631053752e-01	6.322448659525323200e-02	1.545591967279017799e-02	5.116890530750072170e-03	2.364369123650704776e-06	7.493192419066199150e-01	1.574560471718992327e-01	1.730381493812589155e-01	5.984624012213189681e-02	-2.860146588511169527e-02	-4.070707580881094759e-03	-4.712353098392693912e-04	-2.473445873997765816e-07
1.842069969326716288e-10	1.637124722949591549e+00	1.150657016961432255e+01	2.100903535039701231e-01	5.814996062983154163e-02	1.395250333070924102e-02	4.527604750078640002e-03	1.841571275933283306e-06	7.230724993196944173e-01	1.498452016579231438e-01	1.624703114662391090e-01	5.155908853716699436e-02	-2.975171715084197130e-02	-4.045543232027848726e-03	-4.539065360834606232e-04	-2.068787028205403905e-07
2.120950887920192629e-10	1.698294891543354446e+00	1.143069874762738714e+01	2.193868331127988569e-01	5.327687376385127627e-02	1.254250201615107231e-02	3.986987269994485099e-03	1.421063342002752481e-06	6.975393794246644852e-01	1.425884716617719927e-01	1.525574310091007690e-01	4.443079648910141372e-02	-3.078023775599787737e-02	-3.995442290652082354e-03	-4.341278150801319412e-04	-1.710733386638681815e-07
2.442053094548654579e-10	1.755184758212037011e+00	1.134605270313772962e+01	2.284274424932479230e-01	4.864752042092411466e-02	1.123572470646487520e-02	3.497363019985713466e-03	1.088715844194515117e-06	6.728792603382290904e-01	1.357077225428546807e-01	1.433039837212715661e-01	3.832352659416405488e-02	-3.168158273092809563e-02	-3.923834303028240697e-03	-4.126408793645752770e-04	-1.401621683763652285e-07
2.811768697974236437e-10	1.807440195086661205e+00	1.125279165694915839e+01	2.371777217973183582e-01	4.429376774919626530e-02	1.003749630786946942e-02	3.058924822651730348e-03	8.298670270113917669e-07	6.492301169595172672e-01	1.292187945153491502e-01	1.347067870453820537e-01	3.310933257973379396e-02	-3.245294926760251830e-02	-3.834330845246748838e-03	-3.901291493332072224e-04	-1.140186393182440930e-07
3.237457542817639907e-10	1.854778816259179397e+00	1.115126459740672971e+01	2.456055866603394644e-01	4.023652546125035950e-02	8.949213274095400156e-03	2.670197570558361863e-03	6.306688201679161586e-07	6.267034489649678797e-01	1.231316712061994861e-01	1.267559792540167152e-01	2.867129127712646566e-02	-3.309380645070804372e-02	-3.730540570096214231e-03	-3.671958215077208553e-04	-9.228172066174107097e-08
3.727593720314938032e-10	1.896991263742424660e+00	1.104196119679453503e+01	2.536818225842805696e-01	3.648666624600300362e-02	7.969077950421159934e-03	2.328500017944586629e-03	4.788320005566392512e-07	6.053834278909443478e-01	1.174507942210048644e-01	1.194358587088781704e-01	2.490384827172500634e-02	-3.360568501439249733e-02	-3.615935473624680516e-03	-3.443528852463209893e-04	-7.446083088017385206e-08
4.291934260128778516e-10	1.933942305904805758e+00	1.092547937076601450e+01	2.613805380339583317e-01	3.304644971320410546e-02	7.092852504577079088e-03	2.030358313208140315e-03	3.639329391986428027e-07	5.853279857511827222e-01	1.121755617589876436e-01	1.127258163904308053e-01	2.171277394946848419e-02	-3.399196939292833952e-02	-3.493749697516138585e-03	-3.220177487029200997e-04	-6.001554991044036929e-08
4.941713361323838014e-10	1.965570320105168634e+00	1.080250024746439408e+01	2.686795027199112007e-01	2.991110514533450518e-02	6.314563052188694806e-03	1.771853244958913496e-03	2.774299590378901927e-07	5.665709811872360335e-01	1.073009571651571542e-01	1.066013340423362099e-01	1.901482587412020239e-02	-3.425766769411680429e-02	-3.366907683372295096e-03	-3.005157012077951215e-04	-4.841078172757178344e-08
5.689866029018281384e-10	1.991884841784819615e+00	1.067376727851275042e+01	2.755603527849566081e-01	2.707039826990190884e-02	5.627118104249134029e-03	1.548896199776421010e-03	2.125098012081997268e-07	5.491249666474243840e-01	1.028182500026476182e-01	1.010349913511837117e-01	1.673718122190635815e-02	-3.440916008551553329e-02	-3.237979626061812839e-03	-2.800866461896150288e-04	-3.915092440201212681e-08
6.551285568595495443e-10	2.012962265919964633e+00	1.054006811035592861e+01	2.820086643082361233e-01	2.451008863039709496e-02	5.022825844133713309e-03	1.357436663762929879e-03	1.638525755437279173e-07	5.329842643554859594e-01	9.871572132494745022e-02	9.599743086375325807e-02	1.481670103700737096e-02	-3.445393358387158211e-02	-3.109161327254076311e-03	-2.608946459326735184e-04	-3.179777297186624570e-08
7.543120063354607567e-10	2.028939978974115377e+00	1.040221861519466451e+01	2.880139066355255073e-01	2.221320981539359057e-02	4.493804116834126255e-03	1.193607733644535271e-03	1.273737085931938613e-07	5.181280721738358297e-01	9.497936707540910461e-02	9.145823672770377055e-02	1.319908637952883941e-02	-3.440031355496808024e-02	-2.982274616752299008e-03	-2.430389836971364424e-04	-2.597688589941585163e-08
8.685113737513520018e-10	2.040009295244843646e+00	1.026104882894576065e+01	2.935692930686955027e-01	2.016116027832998842e-02	4.032291631445189886e-03	1.053820290868073785e-03	9.997809614626729159e-08	5.045234905688329441e-01	9.159355525138479504e-02	8.738670477787817414e-02	1.183798138369601335e-02	-3.425720229687726631e-02	-2.858783946806357432e-03	-2.265656735016203019e-04	-2.137650099643549000e-08
1.000000000000000062e-09	2.046407607595889022e+00	1.011739069337735053e+01	2.986715498891644449e-01	1.833459658881165383e-02	3.630870282217216628e-03	9.348158455874829281e-04	7.934381340073698720e-08	4.921283470214164457e-01	8.854161473102593882e-02	8.375248834834199407e-02	1.069406908113544261e-02	-3.403383391405567088e-02	-2.739824649936718672e-03	-2.114786032289723585e-04	-1.774218062294808360e-08
