#           rhoc              M             Mb              R              C             kl            lam
   1.402806e-03   2.716431e+00   3.279419e+00   9.531089e+00     2.8501e-01   2.857871e-02   1.013142e+01
   1.420681e-03   2.724759e+00   3.292243e+00   9.510372e+00     2.8650e-01   2.787054e-02   9.625016e+00
   1.438557e-03   2.732429e+00   3.304111e+00   9.490017e+00     2.8793e-01   2.719064e-02   9.160492e+00
   1.456433e-03   2.739478e+00   3.315163e+00   9.462052e+00     2.8952e-01   2.664955e-02   8.733454e+00
   1.474309e-03   2.745940e+00   3.325209e+00   9.441091e+00     2.9085e-01   2.603795e-02   8.340097e+00
   1.492184e-03   2.751848e+00   3.334425e+00   9.420394e+00     2.9212e-01   2.545121e-02   7.977021e+00
   1.510060e-03   2.757230e+00   3.342863e+00   9.400057e+00     2.9332e-01   2.488681e-02   7.641260e+00
   1.527936e-03   2.762118e+00   3.350671e+00   9.372427e+00     2.9471e-01   2.444310e-02   7.330177e+00
   1.599439e-03   2.777231e+00   3.374549e+00   9.290088e+00     2.9895e-01   2.252744e-02   6.290136e+00
   1.617315e-03   2.780018e+00   3.379001e+00   9.270001e+00     2.9989e-01   2.209501e-02   6.072454e+00
   1.635190e-03   2.782450e+00   3.383012e+00   9.242261e+00     3.0106e-01   2.177154e-02   5.868835e+00
   1.653066e-03   2.784549e+00   3.386361e+00   9.221661e+00     3.0196e-01   2.138087e-02   5.678137e+00
   1.670942e-03   2.786330e+00   3.389218e+00   9.201346e+00     3.0282e-01   2.100408e-02   5.499290e+00
   1.688818e-03   2.787812e+00   3.391596e+00   9.180993e+00     3.0365e-01   2.064416e-02   5.331350e+00
   1.706693e-03   2.789010e+00   3.393528e+00   9.160733e+00     3.0445e-01   2.029886e-02   5.173459e+00
   1.724569e-03   2.789940e+00   3.395035e+00   9.140547e+00     3.0523e-01   1.996766e-02   5.024843e+00
   1.742445e-03   2.790617e+00   3.396141e+00   9.120406e+00     3.0598e-01   1.965026e-02   4.884800e+00
   1.760321e-03   2.791053e+00   3.396868e+00   9.100377e+00     3.0670e-01   1.934527e-02   4.752693e+00
   1.778196e-03   2.791263e+00   3.397223e+00   9.080276e+00     3.0740e-01   1.905405e-02   4.627941e+00
   1.796072e-03   2.791258e+00   3.397235e+00   9.060364e+00     3.0807e-01   1.877331e-02   4.510016e+00
   1.813948e-03   2.791049e+00   3.396906e+00   9.040410e+00     3.0873e-01   1.850488e-02   4.398435e+00
   1.831824e-03   2.790649e+00   3.396263e+00   9.020540e+00     3.0937e-01   1.824698e-02   4.292757e+00
   1.849699e-03   2.790067e+00   3.395319e+00   9.000667e+00     3.0998e-01   1.799998e-02   4.192581e+00
   1.867575e-03   2.789313e+00   3.394105e+00   8.980915e+00     3.1058e-01   1.776221e-02   4.097535e+00
   1.885451e-03   2.788396e+00   3.392641e+00   8.961227e+00     3.1116e-01   1.753379e-02   4.007281e+00
   1.903327e-03   2.787325e+00   3.390924e+00   8.941620e+00     3.1172e-01   1.731417e-02   3.921506e+00
   1.921202e-03   2.786110e+00   3.388945e+00   8.921967e+00     3.1228e-01   1.710417e-02   3.839926e+00
   1.939078e-03   2.784756e+00   3.386742e+00   8.902740e+00     3.1280e-01   1.689892e-02   3.762271e+00
   1.956954e-03   2.783273e+00   3.384180e+00   8.890111e+00     3.1308e-01   1.664037e-02   3.688321e+00
   1.992705e-03   2.779944e+00   3.378756e+00   8.850961e+00     3.1408e-01   1.627863e-02   3.550573e+00
   2.010581e-03   2.778112e+00   3.375748e+00   8.831672e+00     3.1456e-01   1.610649e-02   3.486387e+00
   2.028457e-03   2.776176e+00   3.372595e+00   8.812710e+00     3.1502e-01   1.593859e-02   3.425084e+00
   2.046333e-03   2.774142e+00   3.369125e+00   8.800166e+00     3.1524e-01   1.572033e-02   3.366519e+00
   2.064208e-03   2.772016e+00   3.365620e+00   8.780868e+00     3.1569e-01   1.556960e-02   3.310510e+00
   2.082084e-03   2.769803e+00   3.362001e+00   8.761761e+00     3.1612e-01   1.542361e-02   3.256924e+00
   2.099960e-03   2.767507e+00   3.358103e+00   8.750014e+00     3.1629e-01   1.521969e-02   3.205639e+00
   2.117836e-03   2.765134e+00   3.354167e+00   8.730537e+00     3.1672e-01   1.508952e-02   3.156518e+00
   2.135711e-03   2.762688e+00   3.350178e+00   8.711586e+00     3.1713e-01   1.496054e-02   3.109448e+00
   2.153587e-03   2.760172e+00   3.345884e+00   8.700028e+00     3.1726e-01   1.477423e-02   3.064331e+00
   2.171463e-03   2.757593e+00   3.341624e+00   8.680648e+00     3.1767e-01   1.466019e-02   3.021055e+00
   2.189339e-03   2.754952e+00   3.337295e+00   8.662018e+00     3.1805e-01   1.454498e-02   2.979526e+00
   2.207214e-03   2.752254e+00   3.332671e+00   8.650169e+00     3.1817e-01   1.437836e-02   2.939671e+00
   2.225090e-03   2.749502e+00   3.328154e+00   8.631226e+00     3.1855e-01   1.427594e-02   2.901389e+00
   2.242966e-03   2.746699e+00   3.323368e+00   8.620009e+00     3.1864e-01   1.411479e-02   2.864614e+00
   2.260842e-03   2.743849e+00   3.318674e+00   8.600862e+00     3.1902e-01   1.402350e-02   2.829266e+00
   2.278717e-03   2.740955e+00   3.313876e+00   8.582690e+00     3.1936e-01   1.392861e-02   2.795273e+00
   2.296593e-03   2.738019e+00   3.308889e+00   8.570668e+00     3.1946e-01   1.378852e-02   2.762596e+00
   2.314469e-03   2.735044e+00   3.303954e+00   8.552525e+00     3.1979e-01   1.370204e-02   2.731139e+00
   2.332345e-03   2.732033e+00   3.298831e+00   8.540609e+00     3.1989e-01   1.357006e-02   2.700880e+00
   2.350220e-03   2.728988e+00   3.293791e+00   8.522610e+00     3.2021e-01   1.349052e-02   2.671730e+00
   2.368096e-03   2.725911e+00   3.288545e+00   8.510839e+00     3.2029e-01   1.336583e-02   2.643675e+00
   2.385972e-03   2.722805e+00   3.283293e+00   8.500008e+00     3.2033e-01   1.323798e-02   2.616642e+00
   2.403848e-03   2.719672e+00   3.278055e+00   8.481192e+00     3.2067e-01   1.317613e-02   2.590591e+00
   2.421723e-03   2.716513e+00   3.272703e+00   8.470129e+00     3.2072e-01   1.305779e-02   2.565486e+00
   2.439599e-03   2.713331e+00   3.267417e+00   8.451817e+00     3.2104e-01   1.299891e-02   2.541278e+00
   2.457475e-03   2.710128e+00   3.261948e+00   8.440540e+00     3.2108e-01   1.288946e-02   2.517943e+00
   2.475351e-03   2.706905e+00   3.256655e+00   8.423011e+00     3.2137e-01   1.283108e-02   2.495421e+00
   2.493226e-03   2.703664e+00   3.251091e+00   8.411281e+00     3.2143e-01   1.273192e-02   2.473716e+00
   2.511102e-03   2.700406e+00   3.245534e+00   8.400259e+00     3.2147e-01   1.263077e-02   2.452767e+00
   2.528978e-03   2.697134e+00   3.240158e+00   8.382682e+00     3.2175e-01   1.258198e-02   2.432539e+00
   2.582605e-03   2.687242e+00   3.223450e+00   8.343007e+00     3.2210e-01   1.235542e-02   2.375996e+00
   2.600481e-03   2.683924e+00   3.217797e+00   8.331648e+00     3.2214e-01   1.227192e-02   2.358442e+00
   2.618357e-03   2.680597e+00   3.212107e+00   8.320764e+00     3.2216e-01   1.218777e-02   2.341484e+00
   2.636232e-03   2.677264e+00   3.206420e+00   8.310175e+00     3.2217e-01   1.210427e-02   2.325104e+00
   2.654108e-03   2.673924e+00   3.200913e+00   8.292684e+00     3.2244e-01   1.207358e-02   2.309272e+00
   2.671984e-03   2.670579e+00   3.195221e+00   8.281564e+00     3.2247e-01   1.199911e-02   2.293994e+00
   2.689860e-03   2.667230e+00   3.189509e+00   8.270783e+00     3.2249e-01   1.192474e-02   2.279230e+00
   2.707735e-03   2.663878e+00   3.183784e+00   8.260259e+00     3.2249e-01   1.185104e-02   2.264965e+00
   2.725611e-03   2.660524e+00   3.178081e+00   8.250037e+00     3.2249e-01   1.177764e-02   2.251181e+00
   2.743487e-03   2.657169e+00   3.172525e+00   8.232259e+00     3.2278e-01   1.176044e-02   2.237856e+00
   2.761363e-03   2.653812e+00   3.166825e+00   8.221615e+00     3.2278e-01   1.169459e-02   2.224991e+00
   2.779238e-03   2.650456e+00   3.161117e+00   8.210984e+00     3.2279e-01   1.163090e-02   2.212559e+00
   2.797114e-03   2.647101e+00   3.155414e+00   8.200651e+00     3.2279e-01   1.156731e-02   2.200545e+00
   2.814990e-03   2.643748e+00   3.149702e+00   8.190301e+00     3.2279e-01   1.150602e-02   2.188936e+00
   2.832866e-03   2.640396e+00   3.143996e+00   8.180087e+00     3.2278e-01   1.144588e-02   2.177719e+00
   2.850741e-03   2.637048e+00   3.138449e+00   8.163161e+00     3.2304e-01   1.143463e-02   2.166869e+00
   2.868617e-03   2.633703e+00   3.132759e+00   8.152486e+00     3.2306e-01   1.138164e-02   2.156403e+00
   2.886493e-03   2.630362e+00   3.127080e+00   8.141984e+00     3.2306e-01   1.132938e-02   2.146291e+00
   2.904369e-03   2.627026e+00   3.121412e+00   8.131619e+00     3.2306e-01   1.127808e-02   2.136522e+00
   2.922244e-03   2.623695e+00   3.115753e+00   8.121288e+00     3.2306e-01   1.122840e-02   2.127085e+00
   2.940120e-03   2.620369e+00   3.110109e+00   8.111093e+00     3.2306e-01   1.117962e-02   2.117972e+00
   2.957996e-03   2.617050e+00   3.104475e+00   8.100921e+00     3.2306e-01   1.113246e-02   2.109171e+00
   2.975872e-03   2.613738e+00   3.098852e+00   8.090769e+00     3.2305e-01   1.108692e-02   2.100674e+00
   2.993747e-03   2.610432e+00   3.093248e+00   8.080765e+00     3.2304e-01   1.104207e-02   2.092472e+00
   3.011623e-03   2.607134e+00   3.087651e+00   8.070688e+00     3.2304e-01   1.099939e-02   2.084555e+00
   3.029499e-03   2.603844e+00   3.082070e+00   8.060659e+00     3.2303e-01   1.095802e-02   2.076916e+00
   3.047375e-03   2.600561e+00   3.076501e+00   8.050616e+00     3.2303e-01   1.091834e-02   2.069547e+00
   3.065251e-03   2.597288e+00   3.070949e+00   8.040641e+00     3.2302e-01   1.087977e-02   2.062439e+00
   3.083126e-03   2.594023e+00   3.065412e+00   8.030678e+00     3.2301e-01   1.084264e-02   2.055586e+00
   3.101002e-03   2.590768e+00   3.059894e+00   8.020774e+00     3.2301e-01   1.080662e-02   2.048979e+00
