pc	M	R	C	k2	j3
6.080224261649427052e-12	3.610992020070392661e-01	1.434847786025197713e+01	3.716130285944146266e-02	6.558676905147560465e-02	0.000000000000000000e+00
6.368249944718585906e-12	3.705114007207078730e-01	1.426437767298086712e+01	3.835473459712508693e-02	6.779460301987551285e-02	0.000000000000000000e+00
6.669919663030115058e-12	3.801793325395488310e-01	1.418390534844728279e+01	3.957882659710815904e-02	6.997814304064853275e-02	0.000000000000000000e+00
6.985879746785234820e-12	3.901089293385031076e-01	1.410694478268885810e+01	4.083411614723653216e-02	7.213337926326209015e-02	0.000000000000000000e+00
7.316807143427207274e-12	4.003043858623894780e-01	1.403338364440275399e+01	4.212095267489980588e-02	7.425586054959447402e-02	0.000000000000000000e+00
7.663410868007462274e-12	4.107680149648887946e-01	1.396310954915754721e+01	4.343948911846720606e-02	7.634078179958826704e-02	0.000000000000000000e+00
8.026433522257174683e-12	4.214999820679593001e-01	1.389600761771758464e+01	4.478965858579369436e-02	7.838297406314759241e-02	0.000000000000000000e+00
8.406652885618316356e-12	4.324975935134318661e-01	1.383196236450232242e+01	4.617109046060600269e-02	8.037682886445822461e-02	0.000000000000000000e+00
8.804883581643446547e-12	4.437570219508842895e-01	1.377084970131245534e+01	4.758331940290640855e-02	8.231679655413454144e-02	0.000000000000000000e+00
9.221978823334340144e-12	4.552743252205417313e-01	1.371253583557811950e+01	4.902590494534885684e-02	8.419761808586311014e-02	0.000000000000000000e+00
9.658832241158709141e-12	4.670454851026325516e-01	1.365688093661066027e+01	5.049843161989193280e-02	8.601436626991504353e-02	0.000000000000000000e+00
1.011637979766206976e-11	4.790664268234849366e-01	1.360374193544205923e+01	5.200050804272678823e-02	8.776245978414760895e-02	0.000000000000000000e+00
1.059560179277614774e-11	4.913330333234824931e-01	1.355297470798008419e+01	5.353176598745012366e-02	8.943770275377355139e-02	0.000000000000000000e+00
1.109752496412069864e-11	5.038411554669045556e-01	1.350443578853318272e+01	5.509185935492660197e-02	9.103626558183465500e-02	0.000000000000000000e+00
1.162322468679854125e-11	5.165866209023441957e-01	1.345798372224744988e+01	5.668046317738879847e-02	9.255471572577969597e-02	0.000000000000000000e+00
1.217382727739662020e-11	5.295652392935291664e-01	1.341348011611879976e+01	5.829727238719303872e-02	9.398999584301141741e-02	0.000000000000000000e+00
1.275051240713012859e-11	5.427728074950510795e-01	1.337079045420916756e+01	5.994200065739926225e-02	9.533946269398664575e-02	0.000000000000000000e+00
1.335451562929897339e-11	5.562051125683616926e-01	1.332978471452730496e+01	6.161437908331304086e-02	9.660081040154376575e-02	0.000000000000000000e+00
