#
#
#
200
#
#
#
0 6.0295456e+25 1.0000076e+02 2.2730752e+17
1 7.1078858e+25 1.1788521e+02 2.8306637e+17
2 8.3790793e+25 1.3896819e+02 3.5250294e+17
3 9.8776164e+25 1.6382171e+02 4.3897241e+17
4 1.1644156e+26 1.9312012e+02 5.4665295e+17
5 1.3726628e+26 2.2765837e+02 6.8074768e+17
6 1.6181535e+26 2.6837356e+02 8.4773604e+17
7 1.9075485e+26 3.1637039e+02 1.0556869e+18
8 2.2486996e+26 3.7295116e+02 1.3146483e+18
9 2.6508631e+26 4.3965105e+02 1.6371334e+18
10 3.1249506e+26 5.1827979e+02 2.0387245e+18
11 3.6838251e+26 6.1097079e+02 2.5388265e+18
12 4.3426503e+26 7.2023902e+02 3.1616042e+18
13 5.1193016e+26 8.4904921e+02 3.9371501e+18
14 6.0348513e+26 1.0008963e+03 4.9029385e+18
15 7.1141404e+26 1.1799004e+03 6.1056362e+18
16 8.3864524e+26 1.3909184e+03 7.6033573e+18
17 9.8863082e+26 1.6396756e+03 9.4684714e+18
18 1.1654402e+27 1.9329217e+03 1.1791101e+19
19 1.3738707e+27 2.2786133e+03 1.4683474e+19
20 1.6195774e+27 2.6861299e+03 1.8285351e+19
21 1.9092270e+27 3.1665287e+03 2.2770773e+19
22 2.2506783e+27 3.7328443e+03 2.8356475e+19
23 2.6531957e+27 4.4004425e+03 3.5312358e+19
24 3.1277003e+27 5.1874373e+03 4.3974529e+19
25 3.6870667e+27 6.1151824e+03 5.4761543e+19
26 4.3464716e+27 7.2088503e+03 6.8194626e+19
27 5.1238064e+27 8.4981156e+03 8.4922863e+19
28 6.0401617e+27 1.0017960e+04 1.0575456e+20
29 7.1204005e+27 1.1809623e+04 1.3169630e+20
30 8.3938321e+27 1.3921717e+04 1.6400159e+20
31 9.8950076e+27 1.6411551e+04 2.0423141e+20
32 1.1664657e+28 1.9346682e+04 2.5432965e+20
33 1.3750796e+28 2.2806752e+04 3.1671707e+20
34 1.6210026e+28 2.6885643e+04 3.9440821e+20
35 1.9109070e+28 3.1694032e+04 4.9115710e+20
36 2.2526588e+28 3.7362387e+04 6.1163862e+20
37 2.6555304e+28 4.4044513e+04 7.6167443e+20
38 3.1304526e+28 5.1921721e+04 9.4851423e+20
39 3.6903111e+28 6.1207753e+04 1.1811861e+21
40 4.3502963e+28 7.2154575e+04 1.4709327e+21
41 5.1283150e+28 8.5059221e+04 1.8317545e+21
42 6.0454767e+28 1.0027185e+05 2.2810865e+21
43 7.1266661e+28 1.1820524e+05 2.8406402e+21
44 8.4012182e+28 1.3934602e+05 3.5374532e+21
45 9.9037147e+28 1.6426782e+05 4.4051954e+21
46 1.1674922e+29 1.9364690e+05 5.4857960e+21
47 1.3762896e+29 2.2828046e+05 6.8314694e+21
48 1.6224290e+29 2.6910827e+05 8.5072384e+21
49 1.9125885e+29 3.1723821e+05 1.0594076e+22
50 2.2546410e+29 3.7397630e+05 1.3192817e+22
51 2.6578671e+29 4.4086216e+05 1.6429034e+22
52 3.1332072e+29 5.1971079e+05 2.0459099e+22
53 3.6935584e+29 6.1266182e+05 2.5477745e+22
54 4.3541244e+29 7.2223758e+05 3.1727471e+22
55 5.1328277e+29 8.5141155e+05 3.9510264e+22
56 6.0507964e+29 1.0036891e+06 4.9202187e+22
57 7.1329372e+29 1.1832024e+06 6.0668485e+22
58 8.4086109e+29 1.3948228e+06 7.3038339e+22
59 9.9124295e+29 1.6442927e+06 8.8166663e+22
60 1.1685195e+30 1.9383818e+06 1.0672995e+23
61 1.3775007e+30 2.2850706e+06 1.2958135e+23
62 1.6238566e+30 2.6937673e+06 1.5779399e+23
63 1.9142715e+30 3.1755627e+06 1.9272641e+23
64 2.2566250e+30 3.7435315e+06 2.3610680e+23
65 2.6602059e+30 4.4130869e+06 2.9006164e+23
66 3.1359643e+30 5.2023994e+06 3.5728977e+23
67 3.6968086e+30 6.1328897e+06 4.4120421e+23
68 4.3579558e+30 7.2298100e+06 5.4608167e+23
69 5.1373443e+30 8.5229300e+06 6.7727230e+23
70 6.0561208e+30 1.0047344e+07 8.4146662e+23
71 7.1392138e+30 1.1844425e+07 1.0470550e+24
72 8.4160100e+30 1.3962947e+07 1.3045050e+24
73 9.9211519e+30 1.6460409e+07 1.6269097e+24
74 1.1695477e+31 1.9404595e+07 2.0306109e+24
75 1.3787128e+31 2.2875417e+07 2.5359903e+24
76 1.6252855e+31 2.6967083e+07 3.1685194e+24
77 1.9159560e+31 3.1790654e+07 3.9598581e+24
78 2.2586107e+31 3.7477063e+07 4.9496889e+24
79 2.6625467e+31 4.4180665e+07 6.1874318e+24
80 3.1387238e+31 5.2083432e+07 7.7343110e+24
81 3.7000616e+31 6.1399897e+07 9.6675983e+24
82 4.3617905e+31 7.2382973e+07 1.2081377e+25
83 5.1418649e+31 8.5330830e+07 1.5094720e+25
84 6.0614499e+31 1.0059499e+08 1.8855348e+25
85 7.1454959e+31 1.1858986e+08 2.3547317e+25
86 8.4234157e+31 1.3980404e+08 2.9396717e+25
87 9.9298820e+31 1.6481352e+08 3.6698798e+25
88 1.1705769e+32 1.9429738e+08 4.5872278e+25
89 1.3799260e+32 2.2905616e+08 5.6032251e+25
90 1.6267157e+32 2.7003353e+08 6.8443336e+25
91 1.9176419e+32 3.1834228e+08 8.5322087e+25
92 2.2605982e+32 3.7529446e+08 1.0632712e+26
93 2.6648896e+32 4.4243677e+08 1.3229277e+26
94 3.1414857e+32 5.2159275e+08 1.6449010e+26
95 3.7033174e+32 6.1491234e+08 2.0434012e+26
96 4.3656287e+32 7.2493030e+08 2.5366569e+26
97 5.1463895e+32 8.5463509e+08 3.1465914e+26
