#
#
#
200
#
#
#
   1 6.0306988e+23 1.0000027e+00 1.0000000e+00
   2 7.2756756e+23 1.2064434e+00 1.0572112e+15
   3 8.7776653e+23 1.4555018e+00 1.3578007e+15
   4 1.0589726e+24 1.7559757e+00 1.7438546e+15
   5 1.2775867e+24 2.1184796e+00 2.2396726e+15
   6 1.5413316e+24 2.5558189e+00 2.8764629e+15
   7 1.8595240e+24 3.0834427e+00 3.6943075e+15
   8 2.2434039e+24 3.7199892e+00 4.7446840e+15
   9 2.7065319e+24 4.4879446e+00 6.0937067e+15
  10 3.2652681e+24 5.4144370e+00 7.8262875e+15
  11 3.9393497e+24 6.5321949e+00 1.0051481e+16
  12 4.7525887e+24 7.8807031e+00 1.2909348e+16
  13 5.7337125e+24 9.5075980e+00 1.6579772e+16
  14 6.9173796e+24 1.1470350e+01 2.1293782e+16
  15 8.3454027e+24 1.3838293e+01 2.7348094e+16
  16 1.0068227e+25 1.6695076e+01 3.5123786e+16
  17 1.2146710e+25 2.0141615e+01 4.5110285e+16
  18 1.4654276e+25 2.4299660e+01 5.7936176e+16
  19 1.7679503e+25 2.9316094e+01 7.4408762e+16
  20 2.1329258e+25 3.5368125e+01 9.5564882e+16
  21 2.5732468e+25 4.2669542e+01 1.2273617e+17
  22 3.1044676e+25 5.1478269e+01 1.5763289e+17
  23 3.7453535e+25 6.2105479e+01 2.0245154e+17
  24 4.5185439e+25 7.4926580e+01 2.6001317e+17
  25 5.4513516e+25 9.0394484e+01 3.3394089e+17
  26 6.5767281e+25 1.0905560e+02 4.2888796e+17
  27 7.9344271e+25 1.3156914e+02 5.5083066e+17
  28 9.5724094e+25 1.5873040e+02 7.0744447e+17
  29 1.1548537e+26 1.9149887e+02 8.6536784e+17
  30 1.3932615e+26 2.3103209e+02 1.0429719e+18
  31 1.6808863e+26 2.7872660e+02 1.2569921e+18
  32 2.0278883e+26 3.3626720e+02 1.5148973e+18
  33 2.4465253e+26 4.0568655e+02 1.8256945e+18
  34 2.9515858e+26 4.8943690e+02 2.2002507e+18
  35 3.5609108e+26 5.9047676e+02 2.6516836e+18
  36 4.2960249e+26 7.1237540e+02 3.1958386e+18
  37 5.1828958e+26 8.5943891e+02 3.8518728e+18
  38 6.2528522e+26 1.0368624e+03 4.6429719e+18
  39 7.5436904e+26 1.2509133e+03 5.5972345e+18
  40 9.1010090e+26 1.5091531e+03 6.7487685e+18
  41 1.0979820e+27 1.8207042e+03 8.1390574e+18
  42 1.3246493e+27 2.1965723e+03 9.8186762e+18
  43 1.5981098e+27 2.6500349e+03 1.1849458e+19
  44 1.9280234e+27 3.1971109e+03 1.4307253e+19
  45 2.3260444e+27 3.8571257e+03 1.7285474e+19
  46 2.8062327e+27 4.6533947e+03 2.0899688e+19
  47 3.3855511e+27 5.6140464e+03 2.5293609e+19
  48 4.0844639e+27 6.7730159e+03 3.0647009e+19
  49 4.9276602e+27 8.1712444e+03 3.7186223e+19
  50 5.9449259e+27 9.8581247e+03 4.5198234e+19
  51 7.1721958e+27 1.1893246e+04 5.5049679e+19
  52 8.6528231e+27 1.4348501e+04 6.7212651e+19
  53 1.0439111e+28 1.7310621e+04 8.2299947e+19
  54 1.2594160e+28 2.0884245e+04 1.0111336e+20
  55 1.5194097e+28 2.5195612e+04 1.2471007e+20
  56 1.8330765e+28 3.0397024e+04 1.5449399e+20
  57 2.2114966e+28 3.6672222e+04 1.9234156e+20
  58 2.6680377e+28 4.4242881e+04 2.4077468e+20
  59 3.2188271e+28 5.3376439e+04 3.0319790e+20
  60 3.8833215e+28 6.4395544e+04 3.8422275e+20
  61 4.6849940e+28 7.7689453e+04 4.9010929e+20
  62 5.6521636e+28 9.3727783e+04 6.2936358e+20
  63 6.8189957e+28 1.1307710e+05 8.1354472e+20
  64 8.2267084e+28 1.3642094e+05 1.0583281e+21
  65 9.9250292e+28 1.6458394e+05 1.3849945e+21
  66 1.1973951e+29 1.9856100e+05 1.8223012e+21
