pc	M	R	C	k2	j3
5.052631065335679604e-12	2.915671551081442936e-01	1.404173885533030486e+01	3.066111489117385666e-02	5.601079072530319725e-02	0.000000000000000000e+00
5.291978735958436557e-12	3.004391398461235263e-01	1.393723970947354829e+01	3.183097747985850351e-02	5.869624260572501445e-02	0.000000000000000000e+00
5.542664520663095602e-12	3.095898328363606011e-01	1.383931938802477823e+01	3.303255695636436728e-02	6.138741220408375915e-02	0.000000000000000000e+00
5.805225516094907684e-12	3.190238241119804363e-01	1.374760461325343996e+01	3.426622943569047897e-02	6.407684347618504417e-02	0.000000000000000000e+00
6.080224261649427052e-12	3.287459933428603653e-01	1.366174091367057208e+01	3.553240949846189073e-02	6.675719965768894815e-02	0.000000000000000000e+00
6.368249944718585906e-12	3.387615247791409545e-01	1.358139293235349321e+01	3.683155032919358668e-02	6.942129297329452386e-02	0.000000000000000000e+00
6.669919663030115058e-12	3.490759188291994164e-01	1.350624443733996571e+01	3.816414344249562801e-02	7.206213095182750772e-02	0.000000000000000000e+00
6.985879746785234820e-12	3.596948424478331741e-01	1.343599895576626935e+01	3.953069813156860624e-02	7.467289579880453942e-02	0.000000000000000000e+00
7.316807143427207274e-12	3.706238055703343082e-01	1.337037989016670281e+01	4.093170157871230813e-02	7.724689191813377542e-02	0.000000000000000000e+00
7.663410868007462274e-12	3.818681238120739119e-01	1.330912798168440503e+01	4.236761736369731163e-02	7.977754713909551709e-02	0.000000000000000000e+00
8.026433522257174683e-12	3.934328886369446443e-01	1.325199933100005723e+01	4.383888414355176233e-02	8.225845061352468623e-02	0.000000000000000000e+00
8.406652885618316356e-12	4.053229302772970444e-01	1.319876378439433040e+01	4.534591319204299420e-02	8.468338068600360369e-02	0.000000000000000000e+00
8.804883581643446547e-12	4.175427792491280266e-01	1.314920353096230166e+01	4.688908576067118278e-02	8.704629347301962028e-02	0.000000000000000000e+00
9.221978823334340144e-12	4.300966264249458382e-01	1.310311186405433403e+01	4.846875032387609750e-02	8.934137568012788522e-02	0.000000000000000000e+00
9.658832241158709141e-12	4.429882812719965757e-01	1.306029207800510861e+01	5.008521969707101923e-02	9.156303786773341280e-02	0.000000000000000000e+00
1.011637979766206976e-11	4.562211292104505489e-01	1.302055647963995888e+01	5.173876815387141309e-02	9.370593108181972386e-02	0.000000000000000000e+00
1.059560179277614774e-11	4.697980753798898790e-01	1.298372553743963032e+01	5.342962695146555308e-02	9.576499441237383559e-02	0.000000000000000000e+00
1.109752496412069864e-11	4.837214782360578780e-01	1.294962728680451747e+01	5.515797803932958460e-02	9.773543441051996128e-02	0.000000000000000000e+00
1.162322468679854125e-11	4.979933545428528174e-01	1.291809657777741727e+01	5.692397972902178693e-02	9.961278580532761939e-02	0.000000000000000000e+00
1.217382727739662020e-11	5.126154575742151165e-01	1.288897482110083281e+01	5.872777641541303273e-02	1.013929742178485693e-01	0.000000000000000000e+00
1.275051240713012859e-11	5.275892543395204193e-01	1.286210986885823360e+01	6.056949622019390522e-02	1.030722828661549267e-01	0.000000000000000000e+00
1.335451562929897339e-11	5.429159010147871500e-01	1.283735582492794158e+01	6.244924863084260619e-02	1.046473804993572343e-01	0.000000000000000000e+00
1.398713102647241439e-11	5.585962178273673473e-01	1.281457281550880012e+01	6.436712220726424627e-02	1.061153485461555079e-01	0.000000000000000000e+00
1.464971398307287854e-11	5.746306625447623606e-01	1.279362674338537786e+01	6.632318218943325516e-02	1.074735894942050185e-01	0.000000000000000000e+00
1.534368408930013065e-11	5.910193044263524209e-01	1.277438902629918438e+01	6.831746824785138450e-02	1.087199525159356500e-01	0.000000000000000000e+00
